Data	etched_(Thermal_SiO2)_15sec
Recipe	SINGH
Site Name	
Points	276
X-Resolution	0.400000
X-Coord	-481.75
Y-Coord	212.85
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
173	   -186426	   449.781	   419.316	   419.316	   419.316
174	   -186586	   289.375	   402.708	   402.708	   402.708
175	   -186483	   392.344	   405.848	   405.848	   405.848
176	   -186354	   521.313	   403.978	   403.978	   403.978
177	   -186426	   449.781	   366.032	   366.032	   366.032
178	   -186715	   160.406	   314.626	   314.626	   314.626
179	   -186654	   221.094	   292.684	   292.684	   292.684
180	   -186439	   436.781	   291.074	   291.074	   291.074
181	   -186601	   274.203	   276.571	   276.571	   276.571
182	   -186716	   159.328	   256.818	   256.818	   256.818
183	   -186611	   264.453	   254.008	   254.008	   254.008
184	   -186574	   301.297	    258.03	    258.03	    258.03
185	   -186605	   269.875	   246.941	   246.941	   246.941
186	   -186651	   224.359	   221.065	   221.065	   221.065
187	   -186733	   141.984	   199.888	   199.888	   199.888
188	   -186694	       181	   195.623	   195.623	   195.623
189	   -186635	   240.609	   195.586	   195.586	   195.586
190	   -186651	   224.359	   178.373	   178.373	   178.373
191	   -186744	   131.141	   144.597	   144.597	   144.597
192	   -186828	   47.6875	   117.224	   117.224	   117.224
193	   -186765	   110.547	   108.579	   108.579	   108.579
194	   -186720	   154.984	   103.443	   103.443	   103.443
195	   -186773	   101.875	   85.0304	   85.0304	   85.0304
196	   -186860	   15.1719	   59.2917	   59.2917	   59.2917
197	   -186838	   36.8594	   40.0176	   40.0176	   40.0176
198	   -186828	   47.6875	   28.7402	   28.7402	   28.7402
199	   -186884	  -8.67188	   20.9215	   20.9215	   20.9215
200	   -186854	   21.6875	   10.6011	   10.6011	   10.6011
201	   -186810	   65.0313	  -12.6334	  -12.6334	  -12.6334
202	   -186967	   -92.125	  -45.9216	  -45.9216	  -45.9216
203	   -187022	  -146.313	  -67.8746	  -67.8746	  -67.8746
204	   -186907	  -31.4219	  -75.9075	  -75.9075	  -75.9075
205	   -186874	   1.09375	  -95.1016	  -95.1016	  -95.1016
206	   -187062	  -186.406	  -128.583	  -128.583	  -128.583
207	   -187140	  -264.438	  -144.993	  -144.993	  -144.993
208	   -186949	  -73.6875	  -136.081	  -136.081	  -136.081
209	   -186920	  -44.4375	  -134.516	  -134.516	  -134.516
210	   -187068	  -192.906	  -157.895	  -157.895	  -157.895
211	   -187104	  -228.672	  -187.863	  -187.863	  -187.863
212	   -187054	  -178.828	  -209.085	  -209.085	  -209.085
213	   -187107	  -231.922	  -222.472	  -222.472	  -222.472
214	   -187154	  -278.531	  -228.578	  -228.578	  -228.578
215	   -187060	  -184.234	  -234.077	  -234.077	  -234.077
216	   -187068	  -192.906	  -255.084	  -255.084	  -255.084
217	   -187217	  -341.391	  -290.521	  -290.521	  -290.521
218	   -187232	  -356.563	  -319.487	  -319.487	  -319.487
219	   -187191	  -315.375	  -332.992	  -332.992	  -332.992
220	   -187213	  -338.141	  -341.046	  -341.046	  -341.046
221	   -187225	  -350.063	  -354.083	  -354.083	  -354.083
222	   -187225	  -350.063	  -375.581	  -375.581	  -375.581
223	   -187286	   -410.75	  -400.655	  -400.655	  -400.655
224	   -187344	  -468.203	  -417.049	  -417.049	  -417.049
225	   -187297	  -421.594	  -423.057	  -423.057	  -423.057
226	   -187217	  -341.391	   -435.79	   -435.79	   -435.79
227	   -187372	  -496.375	  -459.634	  -459.634	  -459.634
228	   -187459	  -584.156	  -470.769	  -470.769	  -470.769
229	   -187288	  -412.922	   -463.51	   -463.51	   -463.51
230	   -187220	  -344.641	  -470.511	  -470.511	  -470.511
231	   -187415	  -539.734	  -502.854	  -502.854	  -502.854
232	   -187557	  -681.703	  -524.079	  -524.079	  -524.079
233	   -187330	  -455.188	  -518.767	  -518.767	  -518.767
234	   -187252	  -377.156	  -523.448	  -523.448	  -523.448
235	   -187515	  -639.438	  -556.397	  -556.397	  -556.397
236	   -187530	  -654.609	  -589.128	  -589.128	  -589.128
237	   -187422	  -546.234	  -605.114	  -605.114	  -605.114
238	   -187491	  -615.594	  -616.144	  -616.144	  -616.144
239	   -187554	  -678.453	  -628.182	  -628.182	  -628.182
240	   -187468	  -592.828	   -645.02	   -645.02	   -645.02
241	   -187487	  -611.266	  -678.471	  -678.471	  -678.471
242	   -187669	  -793.344	  -721.348	  -721.348	  -721.348
243	   -187687	  -811.766	  -746.763	  -746.763	  -746.763
244	   -187588	  -713.141	   -749.64	   -749.64	   -749.64
245	   -187588	  -713.141	  -751.533	  -751.533	  -751.533
246	   -187659	  -783.578	  -763.557	  -763.557	  -763.557
247	   -187676	  -800.922	  -778.495	  -778.495	  -778.495
248	   -187627	  -752.156	  -794.174	  -794.174	  -794.174
249	   -187691	  -816.094	   -815.41	   -815.41	   -815.41
250	   -187740	  -864.859	   -839.01	   -839.01	   -839.01
251	   -187724	  -848.609	  -857.764	  -857.764	  -857.764
252	   -187761	  -885.453	   -870.44	   -870.44	   -870.44
253	   -187750	  -874.625	  -880.215	  -880.215	  -880.215
