Data	etched_(PECVD_SiO2)_20sec
Recipe	SINGH
Site Name	
Points	3356
X-Resolution	0.400000
X-Coord	-5106.42
Y-Coord	1020.80
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
216	  -86472.1	  -2906.75	  -3064.21	  -3064.21	  -3064.21
217	  -86489.4	  -2924.09	  -3077.04	  -3077.04	  -3077.04
218	  -86817.8	  -3252.48	  -3129.82	  -3129.82	  -3129.82
219	  -86883.9	  -3318.59	  -3155.99	  -3155.99	  -3155.99
220	  -86640.1	  -3074.74	  -3138.21	  -3138.21	  -3138.21
221	  -86529.5	   -2964.2	  -3133.92	  -3133.92	  -3133.92
222	  -86746.3	  -3180.95	  -3175.39	  -3175.39	  -3175.39
223	    -86937	   -3371.7	  -3215.28	  -3215.28	  -3215.28
224	  -86874.2	  -3308.84	  -3205.08	  -3205.08	  -3205.08
225	  -86542.5	   -2977.2	  -3177.43	  -3177.43	  -3177.43
226	  -86654.1	  -3088.83	  -3192.56	  -3192.56	  -3192.56
227	  -86967.4	  -3402.05	  -3235.88	  -3235.88	  -3235.88
228	    -86911	  -3345.69	  -3250.07	  -3250.07	  -3250.07
229	  -86675.8	  -3110.51	  -3239.66	  -3239.66	  -3239.66
230	  -86711.6	  -3146.27	  -3255.26	  -3255.26	  -3255.26
231	  -86979.3	  -3413.97	  -3301.11	  -3301.11	  -3301.11
232	  -86940.3	  -3374.95	  -3337.53	  -3337.53	  -3337.53
233	  -86883.9	  -3318.59	  -3349.62	  -3349.62	  -3349.62
234	  -86931.6	  -3366.28	  -3353.81	  -3353.81	  -3353.81
235	  -86912.1	  -3346.77	   -3366.2	   -3366.2	   -3366.2
236	  -86903.4	   -3338.1	  -3392.14	  -3392.14	  -3392.14
237	  -87045.4	  -3480.08	  -3417.68	  -3417.68	  -3417.68
238	  -87089.8	  -3524.52	  -3420.17	  -3420.17	  -3420.17
239	  -86876.3	  -3311.01	  -3414.72	  -3414.72	  -3414.72
240	  -86838.4	  -3273.08	  -3448.48	  -3448.48	  -3448.48
241	  -87175.5	  -3610.14	   -3514.9	   -3514.9	   -3514.9
242	  -87384.6	  -3819.31	  -3543.46	  -3543.46	  -3543.46
243	  -86959.8	  -3394.46	  -3521.47	  -3521.47	  -3521.47
244	  -86804.8	  -3239.48	  -3528.16	  -3528.16	  -3528.16
245	    -87273	  -3707.68	  -3587.65	  -3587.65	  -3587.65
246	  -87520.1	  -3954.79	  -3616.89	  -3616.89	  -3616.89
247	  -86997.7	  -3432.39	  -3589.52	  -3589.52	  -3589.52
248	  -86809.1	  -3243.81	   -3596.8	   -3596.8	   -3596.8
249	  -87404.1	  -3838.82	  -3668.62	  -3668.62	  -3668.62
250	  -87602.5	  -4037.16	  -3703.81	  -3703.81	  -3703.81
251	  -87167.9	  -3602.55	  -3657.72	  -3657.72	  -3657.72
252	    -86782	  -3216.72	  -3631.44	  -3631.44	  -3631.44
253	  -87323.9	  -3758.62	  -3689.26	  -3689.26	  -3689.26
254	    -87661	  -4095.68	  -3743.21	  -3743.21	  -3743.21
255	  -87269.7	  -3704.43	  -3716.24	  -3716.24	  -3716.24
256	  -86977.1	   -3411.8	  -3673.67	  -3673.67	  -3673.67
257	  -87176.5	  -3611.22	  -3697.05	  -3697.05	  -3697.05
258	  -87553.7	  -3988.38	  -3748.75	  -3748.75	  -3748.75
259	  -87399.8	  -3834.48	  -3752.59	  -3752.59	  -3752.59
260	  -87136.4	  -3571.12	  -3724.04	  -3724.04	  -3724.04
261	  -87184.1	   -3618.8	   -3731.2	   -3731.2	   -3731.2
262	  -87405.2	  -3839.91	  -3778.13	  -3778.13	  -3778.13
263	  -87534.2	  -3968.88	  -3803.85	  -3803.85	  -3803.85
264	  -87345.6	   -3780.3	  -3781.95	  -3781.95	  -3781.95
265	    -87157	  -3591.71	   -3763.7	   -3763.7	   -3763.7
266	  -87284.9	   -3719.6	  -3800.71	  -3800.71	  -3800.71
267	  -87559.1	   -3993.8	   -3866.5	   -3866.5	   -3866.5
268	  -87586.2	   -4020.9	   -3899.6	   -3899.6	   -3899.6
269	  -87391.1	  -3825.81	  -3901.64	  -3901.64	  -3901.64
270	  -87294.7	  -3729.35	  -3933.62	  -3933.62	  -3933.62
271	  -87642.6	  -4077.26	   -4009.9	   -4009.9	   -4009.9
272	  -87857.2	  -4291.84	  -4065.26	  -4065.26	  -4065.26
273	  -87607.9	  -4042.57	  -4061.45	  -4061.45	  -4061.45
274	  -87445.3	     -3880	  -4053.13	  -4053.13	  -4053.13
275	  -87581.9	  -4016.56	  -4100.51	  -4100.51	  -4100.51
276	  -87863.7	  -4298.35	  -4176.08	  -4176.08	  -4176.08
277	  -87941.7	  -4376.38	  -4206.82	  -4206.82	  -4206.82
278	  -87710.8	  -4145.53	  -4183.08	  -4183.08	  -4183.08
279	  -87524.4	  -3959.12	  -4173.36	  -4173.36	  -4173.36
280	    -87777	  -4211.65	  -4218.71	  -4218.71	  -4218.71
281	    -88023	  -4457.67	  -4268.12	  -4268.12	  -4268.12
282	    -87920	  -4354.71	  -4261.99	  -4261.99	  -4261.99
283	  -87632.8	   -4067.5	  -4227.77	  -4227.77	  -4227.77
284	  -87671.8	  -4106.52	   -4231.5	   -4231.5	   -4231.5
285	  -87952.5	  -4387.22	  -4270.61	  -4270.61	  -4270.61
286	    -87985	  -4419.73	  -4288.31	  -4288.31	  -4288.31
287	  -87753.1	   -4187.8	   -4276.6	   -4276.6	   -4276.6
288	  -87692.4	  -4127.11	  -4284.09	  -4284.09	  -4284.09
289	  -87993.7	  -4428.41	  -4322.43	  -4322.43	  -4322.43
290	  -88017.6	  -4452.25	   -4347.9	   -4347.9	   -4347.9
291	  -87856.1	  -4290.77	  -4343.47	  -4343.47	  -4343.47
292	  -87833.3	     -4268	  -4343.06	  -4343.06	  -4343.06
293	  -87924.4	  -4359.04	  -4369.58	  -4369.58	  -4369.58
294	    -88036	  -4470.67	  -4404.89	  -4404.89	  -4404.89
295	  -88005.6	  -4440.33	  -4426.98	  -4426.98	  -4426.98
296	  -87962.3	  -4396.98	  -4442.78	  -4442.78	  -4442.78
297	  -88008.9	  -4443.58	  -4470.29	  -4470.29	  -4470.29
298	  -88097.8	  -4532.45	  -4507.88	  -4507.88	  -4507.88
299	    -88140	  -4574.72	  -4538.55	  -4538.55	  -4538.55
300	  -88119.4	  -4554.13	  -4555.77	  -4555.77	  -4555.77
301	  -88109.7	  -4544.38	  -4570.36	  -4570.36	  -4570.36
302	  -88137.9	  -4572.55	  -4590.75	  -4590.75	  -4590.75
303	  -88231.1	  -4665.76	  -4607.02	  -4607.02	  -4607.02
304	  -88208.3	     -4643	  -4607.29	  -4607.29	  -4607.29
305	  -88091.3	  -4525.95	  -4603.69	  -4603.69	  -4603.69
306	  -88145.5	  -4580.14	  -4615.01	  -4615.01	  -4615.01
307	  -88283.1	  -4717.78	  -4630.31	  -4630.31	  -4630.31
308	  -88228.9	  -4663.59	  -4626.68	  -4626.68	  -4626.68
309	  -88106.4	  -4541.13	  -4611.34	  -4611.34	  -4611.34
310	  -88141.1	   -4575.8	  -4605.87	  -4605.87	  -4605.87
311	  -88239.7	  -4674.43	  -4604.61	  -4604.61	  -4604.61
312	  -88199.6	  -4634.33	  -4591.12	  -4591.12	  -4591.12
313	  -88029.5	  -4464.17	   -4580.5	   -4580.5	   -4580.5
314	  -88108.6	  -4543.29	  -4598.09	  -4598.09	  -4598.09
315	  -88312.4	  -4747.05	  -4630.38	  -4630.38	  -4630.38
