Data	etched_(PECVD_SiO2)_3min
Recipe	SINGH
Site Name	
Points	1501
X-Resolution	0.400000
X-Coord	-3523.85
Y-Coord	-7319.95
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
295	    774065	   3423.75	   3523.48	   3523.48	   3523.48
296	    774275	      3634	   3537.29	   3537.29	   3537.29
297	    774234	   3592.81	   3548.48	   3548.48	   3548.48
298	    774082	   3441.06	    3560.8	    3560.8	    3560.8
299	    774202	   3560.31	   3595.94	   3595.94	   3595.94
300	    774398	   3756.44	   3640.43	   3640.43	   3640.43
301	    774315	   3674.06	   3669.86	   3669.86	   3669.86
302	    774233	   3591.69	   3694.89	   3694.89	   3694.89
303	    774403	   3761.88	   3727.44	   3727.44	   3727.44
304	    774506	   3864.81	   3743.34	   3743.34	   3743.34
305	    774360	    3718.5	   3724.29	   3724.29	   3724.29
306	    774266	   3624.25	   3695.44	   3695.44	   3695.44
307	    774299	   3657.81	   3689.81	   3689.81	   3689.81
308	    774358	   3716.38	    3708.4	    3708.4	    3708.4
309	    774394	   3752.13	   3728.89	   3728.89	   3728.89
310	    774413	   3771.63	   3732.89	   3732.89	   3732.89
311	    774376	   3734.75	   3725.85	   3725.85	   3725.85
312	    774250	   3609.06	   3739.12	   3739.12	   3739.12
313	    774386	   3744.56	   3792.83	   3792.83	   3792.83
314	    774634	   3992.75	   3857.54	   3857.54	   3857.54
315	    774580	   3938.56	      3890	      3890	      3890
316	    774482	      3841	   3892.84	   3892.84	   3892.84
317	    774500	   3858.31	   3896.95	   3896.95	   3896.95
318	    774589	   3947.19	    3906.2	    3906.2	    3906.2
319	    774614	   3972.13	   3896.91	   3896.91	   3896.91
320	    774507	   3865.94	   3864.62	   3864.62	   3864.62
321	    774364	   3722.88	   3842.71	   3842.71	   3842.71
322	    774453	   3811.75	   3857.04	   3857.04	   3857.04
323	    774637	      3996	   3880.94	   3880.94	   3880.94
324	    774602	   3960.19	   3870.18	   3870.18	   3870.18
325	    774396	   3754.31	   3830.11	   3830.11	   3830.11
326	    774358	   3716.38	   3806.12	   3806.12	   3806.12
327	    774466	   3824.75	   3816.01	   3816.01	   3816.01
328	    774544	   3902.75	   3833.26	   3833.26	   3833.26
329	    774488	   3846.44	   3836.98	   3836.98	   3836.98
330	    774392	   3751.06	   3841.39	   3841.39	   3841.39
331	    774504	   3862.69	   3860.73	   3860.73	   3860.73
332	    774621	   3979.69	   3879.21	   3879.21	   3879.21
333	    774493	   3851.81	   3885.52	   3885.52	   3885.52
334	    774435	   3793.31	    3896.7	    3896.7	    3896.7
335	    774650	      4009	   3916.17	   3916.17	   3916.17
336	    774634	   3992.75	   3922.32	   3922.32	   3922.32
337	    774457	   3816.06	   3919.68	   3919.68	   3919.68
